campaign_member_id,campaign_id,member_type,lead_id,contact_id,status,has_responded,created_at,updated_at
41LQXeV1f4d0wiCbiN,iMOxZq8iiMaOwnavyY,Contact,,1IPUhYtrJKSOXgE7w3,Sent,False,2024-02-17 03:31:55,2024-03-09 03:31:55
f80yXrK5bx4YRrRhmr,zCPp3tVTQ8MZmUR1Zu,Lead,eCp1ZQuL4AvXdCOEGV,,Sent,False,2024-05-03 17:30:30,2024-05-16 17:30:30
8CWhXgH0diRTARu5ta,4A8t9Jk0ll1RSJJOju,Contact,,dhkhcTB9L4P3IsZDAG,Sent,False,2024-09-17 15:57:24,2024-09-26 15:57:24
ZUjEixT5tNucShvBP9,tzFhRqj1eQHJyJWWjO,Lead,yZm3odYhMRXvZr5c3y,,Sent,False,2025-03-06 10:56:39,2025-03-22 10:56:39
tPQgfTD5qb4URxqb2v,fX3NRI0Xb2Wh2NENDK,Lead,a2Ps8nrCmKO4bNjedG,,Sent,False,2025-10-30 01:50:28,2025-11-07 01:50:28
tq17oJQ8vylg9kayMR,sskORbbLKzMtcQ5EhG,Contact,,C6nidckymHyKj7sKsr,Sent,False,2025-03-31 06:02:05,2025-04-18 06:02:05
i7wffztv3R6nwXGVde,csxgAmLo4sbfOrLDOp,Lead,I7Xvp6n5idL67PNVBw,,Sent,False,2025-06-01 06:48:34,2025-06-15 06:48:34
HzcookWviHjeqXWjcH,o6OHzuOTUFUBAjdHLD,Contact,,VkoqScxwGHBxTtsoIz,Responded,True,2024-08-25 14:38:21,2024-09-05 14:38:21
dyyvgPYIRnouOux8us,e2X0kqcomdUJnOY9f4,Lead,RqmGEm3AxTkFUKpefC,,Sent,False,2025-12-06 03:10:25,2025-12-20 03:10:25
Ul4tdWChyfhnEtW3pj,xqeM3BKM0x8s5QhYug,Lead,7ZgEqfn2vsgnDU3INh,,Responded,True,2024-04-14 07:13:30,2024-04-30 07:13:30
p3JL1hAAl2L6StnABS,NKUp4BJED1d7EjzQf3,Lead,3zc2WLlryL1nlI4Qql,,Responded,True,2025-10-08 18:59:05,2025-10-09 18:59:05
Eb8vTQKHBWD0u35Bnm,aPrBTsuGMeCtPyTm4I,Contact,,HNQLUAwOeJGcUo3zDU,Unsubscribed,False,2025-01-10 21:48:43,2025-01-12 21:48:43
deuPyiYB6Yav4QF05X,mIHoxjTSWipIVRauzo,Contact,,xwAkNtK9WD5eZviYVa,Bounced,False,2025-07-01 14:08:52,2025-07-11 14:08:52
IWc4YjUem8ZdYWHYeh,fX3NRI0Xb2Wh2NENDK,Lead,K6jCBRWd0Lgx28NyfB,,Sent,False,2024-10-12 05:12:33,2024-10-23 05:12:33
VZatuxHpwOK66I3J8p,A9jzzae12xCtxuXJ6B,Lead,hBZVwRucHJemd758qp,,Responded,True,2025-01-25 18:02:55,2025-02-12 18:02:55
plYfC0LG1oB17JgUjn,sskORbbLKzMtcQ5EhG,Lead,jLwyjnXaKgOoVB9VZi,,Unsubscribed,False,2025-01-15 07:18:22,2025-01-29 07:18:22
DZZToNSRm6PZ3hgJ4F,iMOxZq8iiMaOwnavyY,Contact,,vdOf31A9ev56QecRZU,Responded,True,2025-12-21 18:50:58,2025-12-31 00:00:00
bvAxywaW9GFy6Xb71i,f6E6051k6nB1V1Ea2E,Contact,,NlisaBCWtcLHFbqxMx,Sent,False,2025-01-17 17:12:18,2025-01-19 17:12:18
TmMMiTJTOJ5xDnzVZm,csxgAmLo4sbfOrLDOp,Contact,,0pnbrGWm4b0hC0sOTt,Bounced,False,2025-02-27 15:39:10,2025-03-04 15:39:10
N2ithiBmIjdwKmw4JU,mUoK5i8xMFO0Y0eiWP,Contact,,WCiThdvgFTL0XFwhv6,Unsubscribed,False,2024-07-22 22:37:59,2024-08-08 22:37:59
hbcE3PIWtXC0EVYkyY,czEQwS0dtsjNbtMv2M,Lead,XIFuIhihy5AJPBWrMD,,Sent,False,2025-08-04 06:56:33,2025-08-05 06:56:33
IOyK2EEwCj6hjFh2P2,nCA0jTIjHULJ4vO64d,Contact,,u4WRbs1bVpAHMWpYrL,Sent,False,2024-01-15 19:30:28,2024-02-13 19:30:28
pEOWi5OmnDsGSyu4He,4A8t9Jk0ll1RSJJOju,Lead,yOnjdN41u5Qao1DkIF,,Sent,False,2025-01-14 01:30:30,2025-02-13 01:30:30
aUkYbbgUhhlTtWPuGu,h52xOZ3j51Tpe37GO5,Lead,nELGmeHOv7K6IL93Ft,,Sent,False,2024-08-09 04:22:13,2024-09-02 04:22:13
hIJGpAUayrL6BDp4Id,dSpJys0X6Bimtnf0Lx,Lead,juJqEKDDla2Fizaxm3,,Sent,False,2024-01-02 15:30:16,2024-01-27 15:30:16
roolVMiAp7vnOM7Rp6,1WtSrFE7EuGqZSxpS4,Contact,,StN1ky5Jp7MsqX3RnD,Sent,False,2024-08-09 10:56:17,2024-08-15 10:56:17
dYYh1a5hWjRrcz6UfW,Ora9xUxIe92MDny4AG,Contact,,0Kpth2rVZbaoefb67A,Sent,False,2025-08-24 03:04:16,2025-09-15 03:04:16
jw7IzmhCjZkLPwAwhJ,4yTRF1BKXqIVxMZoBL,Lead,90jydOHrDhcKWV70WY,,Responded,True,2025-11-30 20:16:37,2025-12-24 20:16:37
aPq2D8aP8mA7qynH8Z,h52xOZ3j51Tpe37GO5,Contact,,YLkZ6gQbDg2eWBuajL,Responded,True,2024-08-27 13:58:40,2024-09-11 13:58:40
nhNj9kCjgBQ4KcBotD,c5crlPrKdfEbfNvv6b,Lead,QTLO4jHvhX6Knr3vIe,,Bounced,False,2024-12-09 16:00:57,2024-12-20 16:00:57
SgfcstZmsyWS6Iz4Xj,GMJggabcDbR4YRJSLR,Lead,d6DhDbjbSQaXTYLJp9,,Sent,False,2025-08-21 23:50:32,2025-08-22 23:50:32
eJdfJflq2p4DhQi3Mx,jUdss4gvwqwxXygFrM,Contact,,rq7jdUrG9dUuRQPKSR,Sent,False,2024-11-07 17:06:15,2024-11-28 17:06:15
ctiSeBZsPvS3gwAi3J,zCPp3tVTQ8MZmUR1Zu,Contact,,iOIMtJMYx6OPn723GY,Responded,True,2024-01-28 22:38:15,2024-02-19 22:38:15
PhrfqUSAmyeGOT93s7,ROEK23iSCCfcTNYaea,Lead,42pv3ToUj1AN9fZAlc,,Sent,False,2024-10-27 12:10:00,2024-11-18 12:10:00
ttWSRzZcYiyO1E1VYI,8tg65JpR4ZlykSTM98,Lead,SCVq7F4MaL7GCqy2Rz,,Sent,False,2025-09-02 09:23:21,2025-09-08 09:23:21
BakILfJvBqny7GU1Tt,aPrBTsuGMeCtPyTm4I,Lead,vucgIpdriMy4ru1lZ2,,Sent,False,2025-04-04 22:25:42,2025-04-26 22:25:42
rvsflznhkpiVVEdgyF,oB3zxU58ueiKdvtze2,Lead,4zLcQUayufM11T0RGV,,Sent,False,2024-04-19 21:07:24,2024-05-01 21:07:24
EAvqLoF3nW9qeblUTC,5LcvzlLBp9f9VplB1Z,Lead,k3aPdjUf5UCmfHMtq6,,Sent,False,2025-12-01 04:16:25,2025-12-13 04:16:25
M7SP0m8lonoaw5Tqdh,Ora9xUxIe92MDny4AG,Lead,eHnBr7OJkW0wU6jsNz,,Bounced,False,2024-04-23 17:40:56,2024-05-04 17:40:56
bnGbJLPopk6nXBdXw1,1WtSrFE7EuGqZSxpS4,Lead,evJD2o8toZCLtlW6QK,,Sent,False,2025-03-14 22:49:55,2025-03-16 22:49:55
y4BbZU8mM6MUgWhAF8,qyGYgImqhWuBOaj93t,Lead,CD1Af8eFzB0ubQGO1W,,Sent,False,2025-09-09 22:24:34,2025-09-13 22:24:34
tRdFRpYGXXC5RYPDDZ,A9jzzae12xCtxuXJ6B,Lead,ImuAFDUepise8CFJ8H,,Sent,False,2024-09-05 14:16:49,2024-10-02 14:16:49
bWDkQk1xnkyHyxCA6B,dSpJys0X6Bimtnf0Lx,Lead,8d1ylztuxs2zoxBR6K,,Unsubscribed,False,2024-11-05 19:18:51,2024-11-28 19:18:51
jDLk7aVldTty6QVvz3,4yTRF1BKXqIVxMZoBL,Lead,fcnNuU2zplF1ATINvM,,Sent,False,2025-01-26 05:58:15,2025-02-25 05:58:15
UsLEsosmQgq0mufeop,aPrBTsuGMeCtPyTm4I,Lead,O4a9or8En2UWaqojsu,,Responded,True,2024-02-12 02:16:26,2024-02-21 02:16:26
kXlUj8FjoiOryx2o3T,xGUynvEYAako788xe8,Contact,,Cnem0kge2JiZ81qOQs,Sent,False,2024-11-18 06:17:23,2024-12-04 06:17:23
UJtryAhygdTNOadOpB,ytG4pJS3x02ix2KNtI,Contact,,SWoe1Sbv3uvQHS1Vzo,Bounced,False,2024-06-29 22:22:09,2024-07-06 22:22:09
gCRRcnNoYlOoaxx7PL,ItcGN5MsMUe7PTLEnn,Contact,,CsPQWzQHSB4i8HBIPJ,Sent,False,2025-06-06 03:02:17,2025-07-03 03:02:17
oRppOn0Qysp8mBg2Dm,zCPp3tVTQ8MZmUR1Zu,Contact,,IKQSBxrmcqieZUtzSA,Sent,False,2025-06-17 17:07:33,2025-06-23 17:07:33
mm8yKRjjWGwGaJTlH2,ktHrBtPl8NBJVLRXyK,Lead,UZdjZymWnq5vbzklQH,,Sent,False,2025-01-26 13:55:47,2025-02-03 13:55:47
bUMNxpUwnsRaKPLZxg,csxgAmLo4sbfOrLDOp,Lead,bJM6sxlJXOrUSpRvBH,,Bounced,False,2025-02-10 03:42:34,2025-02-26 03:42:34
zllfrhFRQPoIXq6yPv,0FgtMT4fNxIfPjBD0b,Contact,,7IUA0kaa7EJvJVocqM,Sent,False,2024-03-07 01:33:23,2024-03-14 01:33:23
sLV35xlO3iPJfyQsGx,Jbx3uJrFJY2I5iuXnA,Contact,,eif1DACHK8GppBl9YY,Sent,False,2024-04-27 07:36:21,2024-05-09 07:36:21
TSZhHk7nzEhlvA3QKJ,oB3zxU58ueiKdvtze2,Contact,,fpTUUBsPfcPJA5vyYG,Responded,True,2024-11-28 13:50:47,2024-12-25 13:50:47
hkfyIpzpNcNyxR6psp,oB3zxU58ueiKdvtze2,Contact,,0b1vU1txX2ADoyLduM,Unsubscribed,False,2025-06-04 13:22:52,2025-06-26 13:22:52
Ap1afSOtkdSbn7C7cD,NKUp4BJED1d7EjzQf3,Contact,,kGqMgKTca8R6FWwqOZ,Responded,True,2024-01-24 00:10:58,2024-01-29 00:10:58
B3HlpIPK2n0XYpVTTD,A9jzzae12xCtxuXJ6B,Lead,iwkaDLkUzRI2EjNxn7,,Unsubscribed,False,2025-05-04 12:39:54,2025-05-12 12:39:54
6BlpudQQ6qxujKKA0H,o6OHzuOTUFUBAjdHLD,Contact,,9OH8zcJsSPhKkf4PeJ,Responded,True,2025-12-19 10:46:42,2025-12-31 00:00:00
aChtbRo1nxVCop0udl,Jbx3uJrFJY2I5iuXnA,Lead,731EUl0Gxfm2DnNWxG,,Sent,False,2024-12-06 19:48:16,2024-12-23 19:48:16
fPjnhtMjuP2vy85QTR,NKUp4BJED1d7EjzQf3,Lead,F1R4vtMEsXaUQZb7UK,,Sent,False,2024-04-20 02:50:59,2024-05-15 02:50:59
rF8NPhwV1SP9NeEC8z,1WtSrFE7EuGqZSxpS4,Lead,6v0PxOOBhnQXnqI79f,,Sent,False,2025-10-14 08:38:16,2025-10-23 08:38:16
G7A11Cy681LVDBYg4p,lvvh9tG4woS1U43qgF,Contact,,LXZwAEpWWg1IDIjvF9,Sent,False,2025-06-02 08:28:23,2025-06-03 08:28:23
a0tnrzS9xbvLl1e34y,sskORbbLKzMtcQ5EhG,Lead,TdJ6QEKg50o8omSzDR,,Sent,False,2024-08-02 14:28:36,2024-08-22 14:28:36
IPxfR8M7dSrvXn1ld8,ktHrBtPl8NBJVLRXyK,Contact,,4a0k46j6TsunlcG4eP,Sent,False,2025-11-23 17:31:30,2025-12-11 17:31:30
2lz0pSufCrA7o09MMS,Bw50yfneGKl5ujG6f2,Contact,,7u3tCrVK5UlvNkcSyY,Unsubscribed,False,2025-12-10 17:17:09,2025-12-30 17:17:09
WxztilfA1acdRgkyYh,knerxPHZTsagyW193E,Contact,,jNnewBdGIrEHybSaCt,Sent,False,2024-04-07 16:53:10,2024-04-11 16:53:10
Ekro7vfP4ofR6jYPBr,qyGYgImqhWuBOaj93t,Lead,whP2Eij2vuZTNf391v,,Unsubscribed,False,2025-11-24 07:40:20,2025-12-05 07:40:20
7WE8NvCK8dlSP6r2RL,xxymgnZ3Kzu12XPqUV,Lead,91iyhSC2SFSE42rMWH,,Sent,False,2025-10-06 04:23:06,2025-10-29 04:23:06
OsmXfL2W19jjCbNkpK,Bw50yfneGKl5ujG6f2,Lead,J4WW49fQeCFrQCYqa9,,Unsubscribed,False,2025-11-12 15:40:00,2025-11-28 15:40:00
WW8deq4Zp0BK5zKOG4,wjEZFGcE2nq1hOeDKS,Contact,,i7CLaqgyv2rRdRYSEp,Sent,False,2025-11-15 01:57:17,2025-11-28 01:57:17
UMXTOQuucIbXoO4lR7,knerxPHZTsagyW193E,Lead,ZIdavoNuJGL78lUjcn,,Sent,False,2025-05-19 12:26:57,2025-06-08 12:26:57
rgEbStgcUyLDKZuPdz,xqeM3BKM0x8s5QhYug,Lead,EDO4f4zccIIR88dQvA,,Responded,True,2024-09-12 19:10:33,2024-10-12 19:10:33
MDSn39dIrVc4vnK01Z,csxgAmLo4sbfOrLDOp,Contact,,dzynvzAjDPJQG2I1DA,Sent,False,2025-07-31 01:37:00,2025-08-27 01:37:00
HZk0agNEAfOwyC7Uyx,T9Zrv8Ypz8oQiJaNY3,Contact,,T0s1JXDR3wuuotK9cU,Sent,False,2025-07-20 06:39:19,2025-07-31 06:39:19
oBCOuBH87bVcF8hg1k,f6E6051k6nB1V1Ea2E,Contact,,RFpjOgMRe87HSWw1WK,Bounced,False,2024-07-19 06:00:42,2024-08-02 06:00:42
aVemtXAjJuNQGjETSz,tzFhRqj1eQHJyJWWjO,Contact,,EAomaAdiJUBvSp8n3O,Bounced,False,2024-01-06 17:50:34,2024-01-11 17:50:34
z1iNFa2jGiEwBh5E7I,GMJggabcDbR4YRJSLR,Lead,2R5zR2hrsnJxVsM1DQ,,Responded,True,2025-03-22 00:21:45,2025-03-30 00:21:45
VxaSUXVrPku0UKH4uh,5LcvzlLBp9f9VplB1Z,Contact,,juuNEIXri0PFwuGp8i,Unsubscribed,False,2024-12-18 09:11:51,2024-12-29 09:11:51
oJEZDHmAlv6nWDgriX,zCPp3tVTQ8MZmUR1Zu,Lead,tVVm1nTr29g4cxEDg8,,Sent,False,2024-03-09 07:17:08,2024-04-05 07:17:08
4AJ7o1kuZCxkFq62Em,GMJggabcDbR4YRJSLR,Contact,,LmiIeRdvDQGulouJfU,Responded,True,2025-02-18 08:34:14,2025-02-28 08:34:14
9erP0mqHJCIocSARin,xGUynvEYAako788xe8,Lead,eNWedWMpQvJO5tTjnd,,Sent,False,2024-08-09 04:29:45,2024-08-20 04:29:45
9Gx5kLxIQtZi5LuQ8g,V7RpTNnnv8A4nxV0dk,Lead,PrxwdSZxpB6rVH8sVu,,Sent,False,2025-11-13 17:52:24,2025-12-12 17:52:24
thFHFbRvO2M5iaakIj,RGaIqiMZa6Tp5EvRun,Lead,FpqE9u6XzPpycGnApS,,Responded,True,2025-09-25 16:03:42,2025-10-12 16:03:42
SaMdIsALI9ksc1JEco,ytG4pJS3x02ix2KNtI,Contact,,dmeBQI2zdZ9arUNr7H,Responded,True,2024-05-29 01:01:13,2024-05-29 01:01:13
TTJvDCpNeCuMMLSJ47,lvvh9tG4woS1U43qgF,Lead,hEnKs7Yyb6PcuG9Pgv,,Sent,False,2024-02-24 17:45:02,2024-03-08 17:45:02
fiN10DFogX6zvvCCUz,Bw50yfneGKl5ujG6f2,Lead,wbTk8ssrvWoHyO5ZlJ,,Responded,True,2025-01-05 15:49:29,2025-01-25 15:49:29
nQ2J107v8Xr5MDA3cB,mIHoxjTSWipIVRauzo,Lead,T4qYWaina9HLL1JtCm,,Sent,False,2024-08-16 18:08:46,2024-08-27 18:08:46
ji4PgJid9bgCoe4N7h,nZYJNQN8JcCyXmMHef,Lead,5Tfn7SMlz4cZvuWvka,,Sent,False,2024-02-25 05:07:06,2024-03-06 05:07:06
7gMMYXgdk5zMwWM95H,zCPp3tVTQ8MZmUR1Zu,Lead,q6cp7wKX5YVKqZstLw,,Unsubscribed,False,2024-05-13 23:26:07,2024-05-17 23:26:07
vUUi7mlWG9KNIdYqVg,qyGYgImqhWuBOaj93t,Contact,,7vGSNPpBWOZd48i54o,Responded,True,2024-10-26 00:45:58,2024-11-17 00:45:58
18YA65TRLLf0p6D25Y,EE9R6f7VZxXJICdlq1,Lead,D0VSQCsAuHnLxdtcXE,,Sent,False,2025-02-02 11:32:21,2025-02-26 11:32:21
Uk6QGpxNTxeCNZu5S8,A9jzzae12xCtxuXJ6B,Contact,,4DY1UiVGWySEKRX5cF,Sent,False,2024-12-22 13:15:26,2024-12-24 13:15:26
bNt0LDmu1NVFcP318n,nCA0jTIjHULJ4vO64d,Lead,0aCY3FJLlBdJ85Ma5M,,Sent,False,2025-10-31 19:37:56,2025-11-14 19:37:56
kkUHfpmJHR5LAkY1uc,V7RpTNnnv8A4nxV0dk,Lead,x95GIG9FBSXI4V9nXa,,Sent,False,2025-03-05 17:07:30,2025-03-08 17:07:30
jxHVDHwvTNPEbepJNV,Z3ZYUr576NAmJMiYB5,Lead,c3NI9C2vbwjKHdlWye,,Sent,False,2025-12-15 08:19:14,2025-12-31 00:00:00
qWFIliUsfEEjILRpNj,zCPp3tVTQ8MZmUR1Zu,Lead,9R7GlkiGm31lmETeWM,,Sent,False,2025-02-08 19:28:46,2025-02-11 19:28:46
QwwjuYP43EULZpCrmK,4A8t9Jk0ll1RSJJOju,Contact,,qIK2j3Ui15KkOW5ksM,Sent,False,2024-04-02 10:00:00,2024-04-30 10:00:00
iR4jQqYR3pFw3SLnwB,5LcvzlLBp9f9VplB1Z,Contact,,WWywiSO08QkEpEMoig,Sent,False,2024-10-14 18:18:49,2024-10-29 18:18:49
9tDJMNtDtjQxi4T4wy,ytG4pJS3x02ix2KNtI,Lead,uo7thp4128HW3BlkzW,,Bounced,False,2024-11-21 13:26:29,2024-12-08 13:26:29
OSRyO3jr8UI2sSjwHN,sskORbbLKzMtcQ5EhG,Contact,,3hNdw9cue70uzv3Qru,Sent,False,2024-01-12 19:00:17,2024-01-30 19:00:17
osKZ07mG3uYMxtVJ3W,Bw50yfneGKl5ujG6f2,Lead,rAUbLnvYD9gjSpraFe,,Responded,True,2025-07-07 23:37:35,2025-07-20 23:37:35
RSwBB5tjBDoy6THoaB,EE9R6f7VZxXJICdlq1,Lead,NeciCPyurnz8gIByW4,,Sent,False,2024-03-03 14:21:12,2024-04-02 14:21:12
D7e2KJntAXDPolYcXr,Bw50yfneGKl5ujG6f2,Contact,,85KTF2HwCyKV2giMXo,Unsubscribed,False,2024-06-01 08:54:18,2024-07-01 08:54:18
3sKN2cvvDoZqdIsoiy,ktHrBtPl8NBJVLRXyK,Contact,,r6RMAqQ4tIOBfseIIE,Bounced,False,2024-07-19 09:35:08,2024-08-08 09:35:08
nsMJse5Qxw66i8SuVb,ytG4pJS3x02ix2KNtI,Contact,,AIaQPtf16lXDNmTJMp,Sent,False,2024-06-23 12:50:04,2024-07-04 12:50:04
MAFeyPISwHtGXGrOAk,f6E6051k6nB1V1Ea2E,Lead,SNbXPsFpa7L2LfRyKt,,Sent,False,2025-02-12 20:54:57,2025-02-13 20:54:57
BH026FoX1gLl9OV5k7,HMbpyMV6qEEdLLxYCY,Contact,,1qoSZvdoSFNSJjCrmk,Responded,True,2025-03-29 22:27:26,2025-04-25 22:27:26
c2U6ufYriCvG2Ss5aM,nCA0jTIjHULJ4vO64d,Lead,7wQdykAYB1uUdhEcL0,,Bounced,False,2024-08-10 09:15:25,2024-08-28 09:15:25
FmUO2Ai3chazOp157X,csxgAmLo4sbfOrLDOp,Lead,mCWQY5c5ZqTwyz8Dbf,,Sent,False,2025-07-19 04:03:07,2025-08-11 04:03:07
EdoaBJYovJrlTiRGer,nZYJNQN8JcCyXmMHef,Contact,,rlnwxI8cwb2fsgbOmA,Unsubscribed,False,2025-05-01 17:01:18,2025-05-31 17:01:18
KAkpKIc6vNu6N7eATe,EE9R6f7VZxXJICdlq1,Lead,AAvGAKVycVNtGZ55mZ,,Sent,False,2025-07-20 16:21:52,2025-08-11 16:21:52
3oublMXGY7fFlW9QD9,1WtSrFE7EuGqZSxpS4,Contact,,9ehHEIBGF9CJS1bcSm,Bounced,False,2024-10-10 15:44:38,2024-10-23 15:44:38
wJ2NtfMPktm1wpKfQc,8tg65JpR4ZlykSTM98,Contact,,A7U0AZD7Nqc539ZIFw,Sent,False,2025-06-13 07:13:19,2025-06-13 07:13:19
5k2Mu8BK3moOybGKTW,iMOxZq8iiMaOwnavyY,Lead,pONeo8xtYBg9YNK16l,,Sent,False,2024-05-30 18:07:59,2024-06-03 18:07:59
JhXexZNYz0kmIQkkyx,tzFhRqj1eQHJyJWWjO,Contact,,NaHUPlklEqMNwcmjAy,Sent,False,2025-08-18 01:11:41,2025-09-06 01:11:41
gdyFu4upvd9hSXEzkN,ROEK23iSCCfcTNYaea,Contact,,sfIokaghL1MMymerev,Sent,False,2025-09-13 08:35:37,2025-09-19 08:35:37
HGyngVHjitzaVE4Nn2,xxymgnZ3Kzu12XPqUV,Lead,pOZyVpUYTB9acgSWA2,,Sent,False,2024-10-31 06:15:36,2024-11-16 06:15:36
so9Zg1JfSimYqP7Lvh,lvvh9tG4woS1U43qgF,Lead,dAut81aZaJafL16emw,,Sent,False,2025-04-03 23:00:53,2025-04-16 23:00:53
VmSpzO3T893VXlwYuG,QngaMszafovek4SXx6,Contact,,wysAN4OcgftWrUIFeF,Sent,False,2025-10-02 20:03:37,2025-10-19 20:03:37
Xn4ZZgwZQdPhbtpyAt,csxgAmLo4sbfOrLDOp,Contact,,nCTr7LBugNWtZOkDfY,Sent,False,2024-09-26 16:45:53,2024-10-08 16:45:53
IJQOSzIInPFLEjlrjr,xxymgnZ3Kzu12XPqUV,Lead,ixiyT8Hfzee7q9TwyR,,Sent,False,2024-04-14 10:59:29,2024-05-13 10:59:29
S7eKioIAucGYhYWPj1,nZYJNQN8JcCyXmMHef,Lead,wOnDAPjcAqTnZo0CCV,,Unsubscribed,False,2025-05-01 13:44:32,2025-05-22 13:44:32
y0egylJ9Rk6wc0oGqy,o6OHzuOTUFUBAjdHLD,Lead,FquTzZ6nuHMSSB5NWs,,Sent,False,2024-01-21 14:21:59,2024-02-18 14:21:59
lNyBTUI4zhJE8scRIX,kgqVLVQ98jdJE5YwGx,Lead,wtJlAk6nBShahljhHm,,Sent,False,2024-05-17 10:11:48,2024-06-13 10:11:48
OAdBg4gUt9ZaFjtMJI,knerxPHZTsagyW193E,Contact,,uUzdRFEk8FOdNMCDoq,Sent,False,2024-10-26 08:22:07,2024-11-05 08:22:07
w6IuZ47hobFH7fSF3w,IYUwL0AaY0SJA04csh,Contact,,5266HXy1q0YfDjmJNq,Sent,False,2025-09-27 18:45:05,2025-10-17 18:45:05
vXcsEcEm1UtxBZMGV5,nCA0jTIjHULJ4vO64d,Lead,JdsTgD1UYqDWvdKvE6,,Sent,False,2025-01-25 05:36:58,2025-02-04 05:36:58
jgdyDqXIrTzbXba3Je,qyGYgImqhWuBOaj93t,Contact,,BeAFQKXnuhjfsn3U7U,Sent,False,2024-09-09 18:31:10,2024-09-15 18:31:10
e2ar9alu4C16UQPlZh,c5crlPrKdfEbfNvv6b,Lead,pLZnIReNHsCYAf3zzi,,Sent,False,2024-09-22 17:25:04,2024-10-15 17:25:04
meVYsSkpNSFAYi9O9s,CkskBBGoCcwPeXILiC,Lead,ktMosNGSbZKMdnG6nD,,Sent,False,2025-05-19 14:14:24,2025-06-10 14:14:24
jAQsgjSAVkE2MXcbYk,6JGarktZnDwO9yqWqb,Lead,sr4ZIretBmIUYrvhj0,,Sent,False,2024-07-14 23:20:53,2024-08-03 23:20:53
TnXuwqdEIFl6d0TyLW,GMJggabcDbR4YRJSLR,Lead,cmFomPRpQpinMkEg38,,Sent,False,2025-07-15 18:58:17,2025-08-06 18:58:17
LcJCyJLo0IBD7KFpxt,wjEZFGcE2nq1hOeDKS,Contact,,9UioNjXip7z2aF9yUj,Sent,False,2025-05-08 18:21:45,2025-06-05 18:21:45
xi076NNYRsZXqZL0QF,e2X0kqcomdUJnOY9f4,Contact,,RTJcpuHnRbGIyBBuH0,Sent,False,2024-05-22 20:18:08,2024-06-09 20:18:08
MTuCjXzd23IfEXP8tB,0FgtMT4fNxIfPjBD0b,Contact,,chCu5fWV2zqUTec8lD,Sent,False,2025-05-20 11:35:51,2025-05-27 11:35:51
bB4kpgLWz971v8QGod,f6E6051k6nB1V1Ea2E,Lead,IZPgVaI70oexPZh6iC,,Sent,False,2024-09-26 17:21:37,2024-10-09 17:21:37
aL35WNAt3xhmoU3A7p,mIHoxjTSWipIVRauzo,Lead,iwqejKR6mbQ134cIWO,,Unsubscribed,False,2024-11-26 01:59:51,2024-11-29 01:59:51
kjN7tpsCfevlHArghO,A9jzzae12xCtxuXJ6B,Lead,Uc1TS49Io7IcDmLSqu,,Responded,True,2025-03-19 03:32:05,2025-04-04 03:32:05
rKzmBJbz7Z1tKsnwpa,nCA0jTIjHULJ4vO64d,Lead,mxzCoIA5DVo4Z9W1gV,,Unsubscribed,False,2025-12-08 01:37:02,2025-12-21 01:37:02
l99AqqUPtAZBACeVpA,Ora9xUxIe92MDny4AG,Lead,XgD073fGaLLGrkDfyv,,Bounced,False,2025-10-25 22:08:21,2025-11-19 22:08:21
d1ROOQZXEJ5M9R7nGA,jUdss4gvwqwxXygFrM,Lead,VGDrUKhzYpoW39OEdC,,Sent,False,2025-11-24 21:29:48,2025-12-17 21:29:48
k5K4zyc3nxIQPO6wgx,QngaMszafovek4SXx6,Contact,,MBPmG3zFMloThFtVc8,Sent,False,2025-05-12 01:08:36,2025-05-20 01:08:36
0b3K5IhDoXNc3ULqMj,wjEZFGcE2nq1hOeDKS,Contact,,joefMZJTxN1ei92fdt,Bounced,False,2024-09-27 19:22:36,2024-10-06 19:22:36
BzCN2ZDbiN07mqURy9,0FgtMT4fNxIfPjBD0b,Lead,GrMv0DeHs6It2RpZQ2,,Responded,True,2024-01-01 06:11:22,2024-01-10 06:11:22
UJeS1nLeBLSmKMTtN2,IYUwL0AaY0SJA04csh,Lead,LqJB4V7IH0ir10x0d0,,Responded,True,2024-10-11 20:46:36,2024-10-22 20:46:36
DjmoibH9hxTpZW0ZZG,ROEK23iSCCfcTNYaea,Lead,rJpgcQu434sWNJJrDa,,Sent,False,2025-10-05 07:45:31,2025-10-13 07:45:31
yofB1vLSpFSKaKcUud,0FgtMT4fNxIfPjBD0b,Contact,,doyzeD0mZ5qnj9dCfj,Responded,True,2025-10-28 07:38:53,2025-11-17 07:38:53
uo0E6ATiACIdnWRbCL,h52xOZ3j51Tpe37GO5,Contact,,r2AwjKxCcwtjLMqyZV,Unsubscribed,False,2024-01-09 04:23:52,2024-01-13 04:23:52
lMtfNHTXSajJzcX0xs,6JGarktZnDwO9yqWqb,Lead,rbGhCyfVKEzt0aOxeW,,Sent,False,2024-01-18 22:36:30,2024-01-24 22:36:30
npawekul6ZvplmnMTI,sXbdmggxiHGyKA10au,Lead,PCNRTPEY2HVxjFNEXL,,Sent,False,2024-11-22 20:59:13,2024-12-11 20:59:13
1TMdQnVdSpHG42JIiF,o6OHzuOTUFUBAjdHLD,Lead,kEQnUALZQ7XhJtQA0G,,Sent,False,2025-04-27 00:33:17,2025-05-22 00:33:17
